case_id,protein_id,ligand_id,ligand_ccd_code,model,msa_source,msa_path,status,error_message
9747243e6d9e,Q9KLD5,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
b2362e57c292,Q9KLD5,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
10203d1b4222,Q9KLD5,L007,NAG4,af3,native,,pending,
d75e23c007cd,Q9KLD5,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
2530ba5441e4,Q9KLD5,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
c4fac49f9855,Q9KLD5,L008,NAG6,af3,native,,pending,
1a093f5be1b2,Q9KLD5,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
771b1af5dcc7,Q9KLD5,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
63dc0bffc8e7,Q9KLD5,L009,NAG8,af3,native,,pending,
7e33daad1c76,Q9KLD5,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
fa22ca59c638,Q9KLD5,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
25ea82b46f5a,O70709,L001,STA4,af3,native,,pending,
6f9299b97ec3,O70709,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
19570534fe96,O70709,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
fdcf1d27102a,O70709,L002,STA6,af3,native,,pending,
5d2a52449af7,O70709,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
a526921a34fb,O70709,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
1793c868f4c9,O70709,L003,STA8,af3,native,,pending,
58fc56eecd8a,O70709,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
2b7781f0ebbc,O70709,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
10f2cb061735,O70709,L004,CEL4,af3,native,,pending,
99fa7d1e861c,O70709,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
521f65e50986,O70709,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
88e7cc0346fa,O70709,L005,CEL6,af3,native,,pending,
b7593ce809b9,O70709,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
1b379de58628,O70709,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
12a812967d73,O70709,L006,CEL8,af3,native,,pending,
a1de3d5365db,O70709,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
a9ea43974a37,O70709,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
4ceee3d45c1b,O70709,L007,NAG4,af3,native,,pending,
cd8c8a070865,O70709,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
e70952e850c6,O70709,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
dd85fe6e6d38,O70709,L008,NAG6,af3,native,,pending,
bd45a3d333ff,O70709,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
de0320b9307f,O70709,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
b5d1e8a815b5,O70709,L009,NAG8,af3,native,,pending,
77a36364512b,O70709,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
9e11a5d84894,O70709,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
132d64f90509,A0A8K1XN59,L001,STA4,af3,native,,pending,
18702a8ae332,A0A8K1XN59,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
79631e316316,A0A8K1XN59,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
76e6f68daeca,A0A8K1XN59,L002,STA6,af3,native,,pending,
debf34f5029f,A0A8K1XN59,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
dfc7b333ea94,A0A8K1XN59,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
b3bd88928dd5,A0A8K1XN59,L003,STA8,af3,native,,pending,
00c2586b07b5,A0A8K1XN59,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
e72780c1fcb1,A0A8K1XN59,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
7ed488d033ee,A0A8K1XN59,L004,CEL4,af3,native,,pending,
62c8a2dd442b,A0A8K1XN59,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
9fcc6b2924fe,A0A8K1XN59,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
b4423fedaeed,A0A8K1XN59,L005,CEL6,af3,native,,pending,
7b8dc2c0b213,A0A8K1XN59,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
94f32fa744c8,A0A8K1XN59,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
94ccc3332859,A0A8K1XN59,L006,CEL8,af3,native,,pending,
7862c17b416f,A0A8K1XN59,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
32a7b4c344fd,A0A8K1XN59,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
edcb65e33d58,A0A8K1XN59,L007,NAG4,af3,native,,pending,
164c83a60826,A0A8K1XN59,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
58c2b56da263,A0A8K1XN59,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
1ba73df2f29f,A0A8K1XN59,L008,NAG6,af3,native,,pending,
6ec1b7926620,A0A8K1XN59,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
828ced3a4520,A0A8K1XN59,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
9f9b6e12c7ed,A0A8K1XN59,L009,NAG8,af3,native,,pending,
9c2810ccd391,A0A8K1XN59,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
296fb278d897,A0A8K1XN59,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
599d745ef4c5,W5QLL4,L001,STA4,af3,native,,pending,
b61519a4e4ec,W5QLL4,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
25f55b83aed8,W5QLL4,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
a6b3cfaf36f8,W5QLL4,L002,STA6,af3,native,,pending,
8d1171a0479c,W5QLL4,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
ffa44ae1a67b,W5QLL4,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
d625916fc229,W5QLL4,L003,STA8,af3,native,,pending,
935231da6d64,W5QLL4,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
f3259c5205ce,W5QLL4,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
a3d254cd3bc4,W5QLL4,L004,CEL4,af3,native,,pending,
3300edbec4d7,W5QLL4,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
7f8603c9c328,W5QLL4,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
3e20e3de6a33,W5QLL4,L005,CEL6,af3,native,,pending,
ad399acbaea2,W5QLL4,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
b5bb8c8d59f4,W5QLL4,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
345c8e814ee0,W5QLL4,L006,CEL8,af3,native,,pending,
acf0cf4b0cdf,W5QLL4,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
5680cff6393f,W5QLL4,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
2a82e2cf27e3,W5QLL4,L007,NAG4,af3,native,,pending,
3ef130829dc8,W5QLL4,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
7df62f02eb81,W5QLL4,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
60738c7fcc71,W5QLL4,L008,NAG6,af3,native,,pending,
339202816e56,W5QLL4,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
26b96d630697,W5QLL4,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
6453059e3efe,W5QLL4,L009,NAG8,af3,native,,pending,
192181399a63,W5QLL4,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
71288865a2d8,W5QLL4,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
eed91a4d7b50,Q2UA85,L001,STA4,af3,native,,pending,
82fc072bf7f2,Q2UA85,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
9b6a106f6dbd,Q2UA85,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
31d50c0dbad5,Q2UA85,L002,STA6,af3,native,,pending,
aeed54fdab92,Q2UA85,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
cb5accd0fb80,Q2UA85,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
cac72d11e958,Q2UA85,L003,STA8,af3,native,,pending,
8746f1c10690,Q2UA85,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
1df448232758,Q2UA85,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
9c01b7588388,Q2UA85,L004,CEL4,af3,native,,pending,
0186f774940a,Q2UA85,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
727673802bfc,Q2UA85,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
8b4eb7fd6836,Q2UA85,L005,CEL6,af3,native,,pending,
b58d9d2aa741,Q2UA85,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
4b2999a1f362,Q2UA85,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
cdd04078c4e7,Q2UA85,L006,CEL8,af3,native,,pending,
43739e4b3701,Q2UA85,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
d523ab1f9bbb,Q2UA85,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
030fa3970132,Q2UA85,L007,NAG4,af3,native,,pending,
714c786fadcb,Q2UA85,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
0d413584fc07,Q2UA85,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
b49af1660ce1,Q2UA85,L008,NAG6,af3,native,,pending,
a2499baac89f,Q2UA85,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
a52cb80c31c4,Q2UA85,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
b1fd23d3c07e,Q2UA85,L009,NAG8,af3,native,,pending,
bd7b7876a131,Q2UA85,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
61fdb7f6face,Q2UA85,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
bc0d2a93ffc6,B0XZD3,L001,STA4,af3,native,,pending,
3056ea5c42b2,B0XZD3,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
3f9c0591d1d3,B0XZD3,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
3b9d42321746,B0XZD3,L002,STA6,af3,native,,pending,
289a7a48ee83,B0XZD3,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
36f21d78b930,B0XZD3,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
99670a22ea73,B0XZD3,L003,STA8,af3,native,,pending,
115948bebef7,B0XZD3,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
155f001a750e,B0XZD3,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
40f826c424fd,B0XZD3,L004,CEL4,af3,native,,pending,
5fa8046b2fa8,B0XZD3,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
60eec6fc8500,B0XZD3,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
a3f5cd39909a,B0XZD3,L005,CEL6,af3,native,,pending,
463cc9163b23,B0XZD3,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
eeb152ae5601,B0XZD3,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
c2d5d194bbec,B0XZD3,L006,CEL8,af3,native,,pending,
22cd9c896b1e,B0XZD3,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
c5b9570dc87b,B0XZD3,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
cd7ba7b49691,B0XZD3,L007,NAG4,af3,native,,pending,
48bd432bbe66,B0XZD3,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
28145fcc38b0,B0XZD3,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
9bc3c19ca83c,B0XZD3,L008,NAG6,af3,native,,pending,
33e40d05f6ab,B0XZD3,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
3c5ca2cbacfe,B0XZD3,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
5202dc28a316,B0XZD3,L009,NAG8,af3,native,,pending,
e70771df42fa,B0XZD3,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
1801287a7b27,B0XZD3,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
1bad31e001b5,Q0CGA6,L001,STA4,af3,native,,pending,
78ea8913d734,Q0CGA6,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
42acd6df56b8,Q0CGA6,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
c75f57b04d17,Q0CGA6,L002,STA6,af3,native,,pending,
97e6029b120c,Q0CGA6,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
ccc920fe23e6,Q0CGA6,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
f9cc691448b0,Q0CGA6,L003,STA8,af3,native,,pending,
454334c7b446,Q0CGA6,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
e1ae0f2369a3,Q0CGA6,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
2695a89cf732,Q0CGA6,L004,CEL4,af3,native,,pending,
3bd409c7269a,Q0CGA6,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
ce1a416f7151,Q0CGA6,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
e8ffe3192c9c,Q0CGA6,L005,CEL6,af3,native,,pending,
2522cebade72,Q0CGA6,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
341a47734830,Q0CGA6,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
8a1a39c13b9d,Q0CGA6,L006,CEL8,af3,native,,pending,
61789a0b2a8d,Q0CGA6,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
5f0298e4ad8f,Q0CGA6,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
85ba27a0b861,Q0CGA6,L007,NAG4,af3,native,,pending,
646c6869e916,Q0CGA6,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
abd8aa2f451f,Q0CGA6,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
19db92a5b1d8,Q0CGA6,L008,NAG6,af3,native,,pending,
ff9dd8750442,Q0CGA6,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
eafc2c71bc0a,Q0CGA6,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
447a8f931325,Q0CGA6,L009,NAG8,af3,native,,pending,
b7a2033c9d86,Q0CGA6,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
47c5de603201,Q0CGA6,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
73ba8122eeb7,Q5B1W7,L001,STA4,af3,native,,pending,
96f245568b08,Q5B1W7,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
588905b430fa,Q5B1W7,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
36395b43900a,Q5B1W7,L002,STA6,af3,native,,pending,
858eabf08f31,Q5B1W7,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
f8c63734d40e,Q5B1W7,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
2454e84d24b2,Q5B1W7,L003,STA8,af3,native,,pending,
4c39332a8726,Q5B1W7,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
8b5ae77ee813,Q5B1W7,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
eaadca3aade6,Q5B1W7,L004,CEL4,af3,native,,pending,
a52a6bdf5081,Q5B1W7,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
e435d3a08f70,Q5B1W7,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
506159cc11c8,Q5B1W7,L005,CEL6,af3,native,,pending,
aca74b1a8996,Q5B1W7,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
d9c67cc9b3ec,Q5B1W7,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
7ea29e031686,Q5B1W7,L006,CEL8,af3,native,,pending,
fad31d82b02e,Q5B1W7,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
64877d7671b5,Q5B1W7,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
c4f51e01a4c9,Q5B1W7,L007,NAG4,af3,native,,pending,
788a680690e8,Q5B1W7,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
1c4ee8308ba7,Q5B1W7,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
40f9a6a6f1e5,Q5B1W7,L008,NAG6,af3,native,,pending,
a3471ba7660a,Q5B1W7,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
1ea83c920f0b,Q5B1W7,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
48b49075f4bb,Q5B1W7,L009,NAG8,af3,native,,pending,
f479bbf04774,Q5B1W7,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
8122019bd788,Q5B1W7,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
718d3a052dec,Q2U8Y3,L001,STA4,af3,native,,pending,
460463daee18,Q2U8Y3,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
0f14f613e702,Q2U8Y3,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
d816e0368deb,Q2U8Y3,L002,STA6,af3,native,,pending,
4b9e1bcc8e48,Q2U8Y3,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
bea41263b7cc,Q2U8Y3,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
aca2cdff4ce8,Q2U8Y3,L003,STA8,af3,native,,pending,
15f8dc9b8581,Q2U8Y3,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
0dc3b44ca330,Q2U8Y3,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
4a3390d03afa,Q2U8Y3,L004,CEL4,af3,native,,pending,
5510b5b010f6,Q2U8Y3,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
8f853e7e887b,Q2U8Y3,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
647f0a983a27,Q2U8Y3,L005,CEL6,af3,native,,pending,
a5ee2fb1ef28,Q2U8Y3,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
78151e836283,Q2U8Y3,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
3b52e749a5c2,Q2U8Y3,L006,CEL8,af3,native,,pending,
44c6e8169db9,Q2U8Y3,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
d0369cba0316,Q2U8Y3,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
45e8974c97b6,Q2U8Y3,L007,NAG4,af3,native,,pending,
e0005f04a98e,Q2U8Y3,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
8b9b2e4e020e,Q2U8Y3,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
f22935151ca1,Q2U8Y3,L008,NAG6,af3,native,,pending,
c59756a7d891,Q2U8Y3,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
cc05addd31c2,Q2U8Y3,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
eee34c55db19,Q2U8Y3,L009,NAG8,af3,native,,pending,
3e3c0503635e,Q2U8Y3,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
95981f2a0e99,Q2U8Y3,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
4de2b6d2b7be,Q7SCE9,L001,STA4,af3,native,,pending,
9a7f0db198aa,Q7SCE9,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
e086d4c11dfb,Q7SCE9,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
ba20308a54ac,Q7SCE9,L002,STA6,af3,native,,pending,
d3904cecc758,Q7SCE9,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
5ecfe736ad1d,Q7SCE9,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
42dcf2d3b2e9,Q7SCE9,L003,STA8,af3,native,,pending,
1ca3441520ec,Q7SCE9,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
d4912c5be683,Q7SCE9,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
e37740e3a544,Q7SCE9,L004,CEL4,af3,native,,pending,
ce000e7f70a3,Q7SCE9,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
1e7926faf084,Q7SCE9,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
0035218534c7,Q7SCE9,L005,CEL6,af3,native,,pending,
95211718190c,Q7SCE9,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
bd6280b0d960,Q7SCE9,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
9885fb72d449,Q7SCE9,L006,CEL8,af3,native,,pending,
cf0846b659e3,Q7SCE9,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
f971ebb94e10,Q7SCE9,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
be830db30ad2,Q7SCE9,L007,NAG4,af3,native,,pending,
07c9595be47e,Q7SCE9,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
11faca1de9f4,Q7SCE9,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
9e7bf0860773,Q7SCE9,L008,NAG6,af3,native,,pending,
55b26ed59c9b,Q7SCE9,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
e03ecbdd79bd,Q7SCE9,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
ae91ee3d24aa,Q7SCE9,L009,NAG8,af3,native,,pending,
3c22181cd559,Q7SCE9,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
128c78f9ad3e,Q7SCE9,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
13ab63ba0bdd,A0A4Z1IKG2,L001,STA4,af3,native,,pending,
92be666539ad,A0A4Z1IKG2,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
bf76c4484f63,A0A4Z1IKG2,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
7f40fdd48794,A0A4Z1IKG2,L002,STA6,af3,native,,pending,
f3b4295421f6,A0A4Z1IKG2,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
5f3d742c67b9,A0A4Z1IKG2,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
8d6d07ae5daa,A0A4Z1IKG2,L003,STA8,af3,native,,pending,
88ec12bd2c1d,A0A4Z1IKG2,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
fac78ad84032,A0A4Z1IKG2,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
050a9f63b928,A0A4Z1IKG2,L004,CEL4,af3,native,,pending,
cfed8f288431,A0A4Z1IKG2,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
d127923c0884,A0A4Z1IKG2,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
09263cd41d98,A0A4Z1IKG2,L005,CEL6,af3,native,,pending,
fc8fc3d9db30,A0A4Z1IKG2,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
c04eb8f2951b,A0A4Z1IKG2,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
d103b8916b9c,A0A4Z1IKG2,L006,CEL8,af3,native,,pending,
426167ebb282,A0A4Z1IKG2,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
e0e9eeef4f84,A0A4Z1IKG2,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
7b09e31d7cbd,A0A4Z1IKG2,L007,NAG4,af3,native,,pending,
53d4be65578e,A0A4Z1IKG2,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
e44febc4fc77,A0A4Z1IKG2,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
9df456b661b6,A0A4Z1IKG2,L008,NAG6,af3,native,,pending,
e4f689d3d28b,A0A4Z1IKG2,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
7f7d6c45a8b2,A0A4Z1IKG2,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
20af3cb3d2d4,A0A4Z1IKG2,L009,NAG8,af3,native,,pending,
6df00ef91360,A0A4Z1IKG2,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
20649808b72d,A0A4Z1IKG2,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
f89d3bd3464c,A0A1G4BH63,L001,STA4,af3,native,,pending,
1a6f7af45fc0,A0A1G4BH63,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
40f47c96c001,A0A1G4BH63,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
bc254b8eef98,A0A1G4BH63,L002,STA6,af3,native,,pending,
7dce52e37ff9,A0A1G4BH63,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
51bc4f08fd50,A0A1G4BH63,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
c099c0ae2ef4,A0A1G4BH63,L003,STA8,af3,native,,pending,
421e8f0a4fae,A0A1G4BH63,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
cc6e0fe749ba,A0A1G4BH63,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
2ddc961c035f,A0A1G4BH63,L004,CEL4,af3,native,,pending,
e2f24eb5ebf8,A0A1G4BH63,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
edc2e82c16f1,A0A1G4BH63,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
38fe4d3b7e56,A0A1G4BH63,L005,CEL6,af3,native,,pending,
adcbfae4637e,A0A1G4BH63,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
e522d0bf3ea5,A0A1G4BH63,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
be646836575a,A0A1G4BH63,L006,CEL8,af3,native,,pending,
10e6c03a9c8f,A0A1G4BH63,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
f564b6e62071,A0A1G4BH63,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
5c992af30ea6,A0A1G4BH63,L007,NAG4,af3,native,,pending,
a20a41aabb39,A0A1G4BH63,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
d89e38f13d8f,A0A1G4BH63,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
3339f0673b5a,A0A1G4BH63,L008,NAG6,af3,native,,pending,
2db65ec69d3d,A0A1G4BH63,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
d95def22c854,A0A1G4BH63,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
5cff7d23490e,A0A1G4BH63,L009,NAG8,af3,native,,pending,
af81da7b28ed,A0A1G4BH63,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
999effb8f03e,A0A1G4BH63,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
84441d4af87a,A0AAN4PGW3,L001,STA4,af3,native,,pending,
ef8d956d3f01,A0AAN4PGW3,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
3f50e79a3924,A0AAN4PGW3,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
4d8c58f80a55,A0AAN4PGW3,L002,STA6,af3,native,,pending,
b97ddd710efb,A0AAN4PGW3,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
878c2c67b61d,A0AAN4PGW3,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
002a6684b450,A0AAN4PGW3,L003,STA8,af3,native,,pending,
ab7f42f48b75,A0AAN4PGW3,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
78a98e7ebd40,A0AAN4PGW3,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
f60f874f3265,A0AAN4PGW3,L004,CEL4,af3,native,,pending,
9718a2623f4f,A0AAN4PGW3,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
df4e53a49cd9,A0AAN4PGW3,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
ec0daa456a6b,A0AAN4PGW3,L005,CEL6,af3,native,,pending,
a2d8f80c14ab,A0AAN4PGW3,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
c9f583cd2e51,A0AAN4PGW3,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
